ch_name,Condition,Coef.,Std.Err.,z,P>|z|,[0.025,0.975],Chroma,Significant,group
S1_D1 hbo,Driving,-51.496136710872406,1.0881355347778742e-05,-4.732511260316899,2.2175899825573977e-06,-7.282320129550106e-05,-3.0169072126243755e-05,hbo,True,All
S1_D1 hbr,Driving,42.599534486654534,8.532785339567776e-06,4.992453553133963,5.961705342826625e-07,2.5875582533290315e-05,5.932348644001876e-05,hbr,True,All
